ParlaMint-FR_2018-07-24-E1034.u1	The next item is the question to the Government.
ParlaMint-FR_2018-07-24-E1034.u830	What is the opinion of the committee?
ParlaMint-FR_2018-07-24-E1034.u831	Unfavorable opinion.
ParlaMint-FR_2018-07-24-E1034.u832	What is the Government's opinion?
ParlaMint-FR_2018-07-24-E1034.u833	Unfavorable opinion.
ParlaMint-FR_2018-07-24-E1034.u834	Mr Patrick Hetzel has the floor.
ParlaMint-FR_2018-07-24-E1034.u835	We are obviously in favour of Mr Vercamer's amendment. The debates in the Senate have shown that from the moment the DRONISEP is transferred to the regions, they need to have an opportunity for coordination, otherwise it is inconsistent. Our group believes that this is a very good amendment.
ParlaMint-FR_2018-07-24-E1034.u836	Mrs Isabelle Valentin, who is on the agenda, has the floor.
ParlaMint-FR_2018-07-24-E1034.u837	The introduction of high school observation periods during school holidays is a very good initiative, if young people can participate and invest in the company. These periods allow them to verify their professional project, in a concrete way, to confront the realities of the profession and to avoid errors of orientation. Internship periods are a real asset, as they allow young people to be more comfortable in school recruitment interviews or in their search for apprenticeship or professionalization contracts. They allow them to know a working environment, to discover a profession and to put their theoretical knowledge into practice. In short, orientation cannot be conceived without these periods of observation and training, allowing to confront the world of the enterprise in an effective and concrete way.
ParlaMint-FR_2018-07-24-E1034.u838	I call Mr Patrick Hetzel to support Amendment No. 203.
ParlaMint-FR_2018-07-24-E1034.u839	He's out.
ParlaMint-FR_2018-07-24-E1034.u840	I call Mr Patrick Hetzel to support Amendment No. 204.
ParlaMint-FR_2018-07-24-E1034.u841	He's forbidden.
ParlaMint-FR_2018-07-24-E1034.u842	I have before me two amendments, Nos 431 and 205, which can be discussed jointly and which are aimed at re-establishing Article 10d, deleted by the committee. I call Mr Vercamer to support Amendment No. 431.
ParlaMint-FR_2018-07-24-E1034.u843	This amendment is again intended to reintroduce an article adopted in the Senate before unfortunately being deleted in committee. It allows teachers to continuously train themselves in the evolution of trades. The Committee on Social Affairs has deleted this article on the grounds that a draft reform of national education, scheduled for the start of the school year, incorporated this mechanism. Because of its direct connection to the purpose of the bill, it is appropriate to legislate now on the subject, especially since, if I believe the Prime Minister and his answers at the question-and-answer session in the government, the coming-in will be a little shaken, given all the bills announced in the bill. The constitutional, organic and ordinary bills are planned at the start of the year, as are the draft law on the growth and transformation of enterprises – PACTE – the draft finance bill and the draft law on the financing of social security. In my opinion, the national education project will surely not be considered at the beginning of the year... Parliament must play its role and not rely on the Government. That is why I propose to reintroduce the article on continuing vocational training for teachers.
ParlaMint-FR_2018-07-24-E1034.u844	I call Mr Patrick Hetzel to support Amendment No. 205.
ParlaMint-FR_2018-07-24-E1034.u845	My amendment, very close to the one that has just been defended, reflects a recommendation by Senator Guy-Dominique Kennel, namely, the integration of knowledge of training courses, trades and economics into the continuing training of teachers. He pointed out that the latter could include an experience of the company. His report dealt with all the information and guidance issues. We have considered this to be a very relevant proposal and do not see what arguments could be made against the adoption of one of our amendments.
ParlaMint-FR_2018-07-24-E1034.u846	What is the opinion of the committee?
ParlaMint-FR_2018-07-24-E1034.u847	To the extent that these are provisions of a regulatory level, unfavourable opinion.
ParlaMint-FR_2018-07-24-E1034.u848	What is the Government's opinion?
ParlaMint-FR_2018-07-24-E1034.u849	Unfavorable opinion.
ParlaMint-FR_2018-07-24-E1034.u850	Mr Patrick Hetzel has the floor.
ParlaMint-FR_2018-07-24-E1034.u851	Madam rapporteur, this is not necessarily a regulatory level! I invite you to read the Education Code, where you will see that the section on teacher training contains details, particularly since the development of the higher schools of faculty and education – the ESPEs. The one we are proposing to you has nothing incoherent with regard to what is already included in the education code. I would like to hear that you are opposed to our amendment, but your argument to refuse it is irrelevant.
ParlaMint-FR_2018-07-24-E1034.u852	Mr Frédéric Reiss has the floor.
ParlaMint-FR_2018-07-24-E1034.u853	I would like to support these two amendments, which I believe are very relevant. We know very well that the continuing training of teachers is the poor parent of national education. The aim of these amendments is to train teachers on the knowledge of subjects, trades and economics. These amendments have a perfect place in this text.
ParlaMint-FR_2018-07-24-E1034.u854	Mr Fabien Di Filippo has the floor.
ParlaMint-FR_2018-07-24-E1034.u855	If we insist so much on having these amendments adopted, it is because one of the aims of education, in addition to the emancipation of the individual, is occupational integration. How can the emphasis on vocational integration be better placed than with teachers who are continuously trained, as close as possible to the reality of the workings of companies? It is a provision that has its place in the law and will be especially useful to our children.
