ParlaMint-FR_2020-07-30-E1025.u1	The next item is the continuation of the discussion of the bioethics bill (No. 2658, 3181).
ParlaMint-FR_2020-07-30-E1025.u506	In opening remarks, I would like to thank Mr Bazin for having recalled the expansion of the scope of the Secretariat of State for which I am responsible, as a result of my desire to bring together children and families in the same title – everyone will have noted the plural, which aims to recognize the diversity, wealth and reality of the families of France.
ParlaMint-FR_2020-07-30-E1025.u507	Why not "childhood"?
ParlaMint-FR_2020-07-30-E1025.u508	We have brought together children and families in the same title, because it is time in our country to stop opposing the child and the parents, finally to reconcile the best interests of the child and the interests of the parents.
ParlaMint-FR_2020-07-30-E1025.u509	That's not what I've been talking about!
ParlaMint-FR_2020-07-30-E1025.u510	How can we do that? Applying the prism of absolute transparency to current family dynamics. This is the meaning of Article 3: to allow children born of a gift to have access to their origin. Mr Dharréville, we will come back to that, but I am already pointing out that it is important for them to know that they can have access to, and actually have access to, a part of their personal story, their history.
ParlaMint-FR_2020-07-30-E1025.u511	What about the spouse's agreement? You don't say that!
ParlaMint-FR_2020-07-30-E1025.u512	We now have an opportunity to discuss it by examining the amendments, Mr Bazin. Amendment No 766 by Mrs Emmanuelle Ménard is being defended.
ParlaMint-FR_2020-07-30-E1025.u513	Because of the scheduled legislative time!
ParlaMint-FR_2020-07-30-E1025.u514	What is the opinion of the committee?
ParlaMint-FR_2020-07-30-E1025.u515	It aims to remove the physician's access to non-identifiable medical information. The committee obviously gives an unfavorable opinion because, in the event of medical necessity, this would prevent a serious genetic defect from being detected.
ParlaMint-FR_2020-07-30-E1025.u516	What is the Government's opinion?
ParlaMint-FR_2020-07-30-E1025.u517	It's unfavorable, for the same reason.
ParlaMint-FR_2020-07-30-E1025.u518	Amendment No 1536 by Mrs Emmanuelle Ménard is not supported.
ParlaMint-FR_2020-07-30-E1025.u519	I have before me two amendments, Nos 1423 and 2034, which can be discussed jointly. I call Mr Dharréville to support Amendment No. 1423.
ParlaMint-FR_2020-07-30-E1025.u520	I have just referred to the considerations on which our reflection is based. I would add that Article 3 would in particular weaken the coherence of the philosophy underlying this text and could have unintended consequences. Mr Secretary of State, you mentioned earlier the construction of the child. It goes without saying that my point – I have no doubt that you understood it – was not to advocate that we deny and hide the way in which the child was conceived. I am afraid, however, that the provisions you are proposing will in some cases lead to illusions. It's a reality you have to face. But that is not the main argument that leads me to have strong reservations about them.
ParlaMint-FR_2020-07-30-E1025.u521	Amendment No 2034 by Mrs Nadia Ramassamy is being defended. What is the committee's opinion on these two amendments?
ParlaMint-FR_2020-07-30-E1025.u522	Mr Dharréville, the examination of these amendments gives me the opportunity to respond to your comments on the article. You have stated that the provisions of Article 3 undermine the philosophy of giving. On the contrary, it seems to me that we are completing it. Above all, we raise the secret, the taboo of origins, and remove the embarrassment that society posed to parents and children in families where a conception with third-party donors took place. We want to open a new era, in which these families will be freed from the burden of secrecy and fully assumed, which will allow them to build themselves with dignity, from the point of view of the relationship between parents and the child, as well as from the point of view of the child's identity.
ParlaMint-FR_2020-07-30-E1025.u523	What is indignant about the law in force?
ParlaMint-FR_2020-07-30-E1025.u524	The latter, in order to build himself in dignity in his identity, needs precisely to know the non-identifying information of the donor and, if the question arises for him to his majority, his identity. When you say that creating a link between the donor and the child would affect filiation, strengthen the biological aspect, make insufficient the parents behind the parenting project, I think you use words that I find quite shocking and injuring for these families.
ParlaMint-FR_2020-07-30-E1025.u525	That's absolutely not what I said! You're not serious!
ParlaMint-FR_2020-07-30-E1025.u526	To recognize the real, to introduce biology into the narrative of the child's life, is far from creating a weakness or insufficiency: on the contrary, to give strength, because assuming the real is always a strength. Precisely because there is no confusion between the donor and the father or mother, because there is neither parentage nor parental role nor relational obligation for the donor – we will discuss in section 4 – in short, because there is no confusion, the philosophy of giving in the bill is, on the contrary, that of a gift assumed to the end, both by the donor and by the families, namely the parents and the child. The opinion is unfavourable.
ParlaMint-FR_2020-07-30-E1025.u527	What is the Government's opinion?
ParlaMint-FR_2020-07-30-E1025.u528	These two amendments seek to reverse what we see as a major step forward in this bill: access to their origins by those born of a gift. First of all, you argue that this provision would contravene a fundamental ethical principle: the anonymity of the gift. The anonymity of the donation of elements and products of the human body is indeed one of the main principles that structure our bioethics framework. To carry out your demonstration, you re-emphasize this principle as a rhetorical argument, but I insist that the anonymity of the donation concerns a donor and a recipient. But the child born of a gamete gift is a third, both in relation to the former and the latter, it is a fact. The possibility of access to the origins therefore does not in any way contravene the principle of anonymity of the gift. We also plan to complement the current framework of the GPA with third-party donors by granting access to information about the donor, including its identity, only to persons designed by an anonymous donation who wish to do so after their majority. There is very clearly no question of allowing the donor or recipient to know their respective identities, whether at the time of the donation or later. Moreover, contrary to what you have claimed, this openness in no way threatens the family based on legal and social filiation. A donor is not a parent – that's not how he lives and that's not what we're organizing – but a piece of the child's identity. You have certainly met, both of you, Mr. Dharréville, children born of the gift of a third party and grown up, who explain how the quest for their origins shaped their identity: it is a missing piece. You probably met Arthur Kermalvezen and his wife Audrey, and read The Son, a book in which he recounts his quest: he had always felt, at the bottom of himself, that there was something, and how he could very easily, thanks to the development of the technique, identify this donor. That is what we want to organize, for the benefit of children. You are right on one point: there may be disappointments. We will not make possible a right to meet, but only a right to know the identity of the donor: there will be no obligation on him. To avoid disappointments, it is necessary to organize all this, to dedramatize; We must be able to talk about it, in full transparency, between parents and the child, as soon as the child is able to hear the history of his conception.
