ParlaMint-FR_2020-07-30-E1026.u1	The next item is the continuation of the discussion of the bioethics bill (No. 2658, 3181).
ParlaMint-FR_2020-07-30-E1026.u665	I tell you with a smile and with a friendship, Mrs Genevard, but you cannot ignore that this was a dispute of recognition of paternity because, I believe, of a suspicion of adultery: we no longer knew who the father was. This is the only exception provided for in the bill to the establishment of filiation on the basis of early joint recognition. Indeed, filiation is automatically established on the basis of such recognition, unless it is shown that the child is not from the AMP with third-party donor, but from an "extramarital" relationship, if I may say so. The context of the Mandet judgment and the facts of the case therefore do not allow it to be transposed in the case of the AGP with third-party donor.
ParlaMint-FR_2020-07-30-E1026.u666	We're going to litigation!
ParlaMint-FR_2020-07-30-E1026.u667	Mr. Chiche, you understand my opinion. Moreover, it is not secret: I would be delighted if we were to embark on a major reform of the law of filiation that would allow us to bring homoparental families into the civil code in a wider way, but it would involve answering a number of questions that have not been resolved to date with regard to the different methods of establishing or challenging parenthood. We must have the intellectual honesty to say it and to recognize that we are not there at all. It is only to be seen the complexity and the level of legal technicality of our debates on this one case, which is also derogatory. If we were to revise Title VII, or even Title VIII, and all that related to filiation in our civil code, I believe that specific preparatory work and impact assessment should be carried out, and that express consent should have given us a mandate to do so, which was not the case: the President's commitment was to open the LDC to all women, including women's couples, and to draw all the consequences for filiation. This commitment, we are holding it tonight in this House. So request withdrawal or unfavorable notice.
ParlaMint-FR_2020-07-30-E1026.u668	What is the Government's opinion?
ParlaMint-FR_2020-07-30-E1026.u669	[[Exclaims on the benches of the LR group; Pascal Brindeau applauds]] Carnal filiation is based on the sexual otherness of the couple as it reflects the biological likelihood.
ParlaMint-FR_2020-07-30-E1026.u670	There!
ParlaMint-FR_2020-07-30-E1026.u671	These rules cannot simply be extended to women's couples as you propose, Mr Chiche, but it is certain that the law requires adaptation. We consider the solution chosen by your special committee to be balanced. It is a secure device for mothers where biological likelihood cannot play. The mechanism adopted by your committee, I repeat, refers to a well-known concept of recognition, which makes it possible to establish filiation at the same time with regard to both mothers. The choice of terms "joint recognition" allows all applicable rules to be harmonized as far as possible. I am therefore not in favour, Mrs Genevard, of returning to the solution of the statement originally envisaged. Mrs Ménard, Messrs Breton and Hetzel, you propose that filiation be established by childbirth for one and adoption for the woman who did not give birth.
ParlaMint-FR_2020-07-30-E1026.u672	We're consistent!
ParlaMint-FR_2020-07-30-E1026.u673	I have already said that the Government is not in favour of establishing filiation through adoption.
ParlaMint-FR_2020-07-30-E1026.u674	Why?
ParlaMint-FR_2020-07-30-E1026.u675	I have already told you: adoption is a much heavier procedure...
ParlaMint-FR_2020-07-30-E1026.u676	Simplify it!
ParlaMint-FR_2020-07-30-E1026.u677	It's secure!
ParlaMint-FR_2020-07-30-E1026.u678	Furthermore, we do not want to see any difference between the two mothers. I therefore give an unfavorable opinion on these amendments.
ParlaMint-FR_2020-07-30-E1026.u679	Mr Xavier Breton has the floor.
ParlaMint-FR_2020-07-30-E1026.u680	[[Exclaims on the banks of the LaREM Group]] I don't want to provoke any shhut, but the biological likelihood is in our right or isn't it? According to our rapporteur, this is not a legal concept, and here we are told by the keeper of the seals that it is the basis of our right of filiation. So give your violins on this issue of biological likelihood, during a session suspension if necessary, or even throughout the summer: so take advantage of the learning holidays to determine what is in the state of our law...
ParlaMint-FR_2020-07-30-E1026.u681	What a humor!
ParlaMint-FR_2020-07-30-E1026.u682	[[Applause on the benches of the LR group]] ... but it is essential that the Government and the rapporteur at least be in harmony on this issue.
ParlaMint-FR_2020-07-30-E1026.u683	Mr Pascal Brindeau has the floor.
ParlaMint-FR_2020-07-30-E1026.u684	I will be less teasing than Xavier Breton, Mr Keeper of the Seals, but you have used in support of your opinion against the amendment by our colleague Guillaume Chiche the notion of biological likelihood that actually underpins our right of filiation. You thus acknowledge the validity of all the arguments by which we demonstrate that the system of filiation that you have set up of all parts between two women, one after childbirth and the other by a double recognition device, is extremely fragile because it does not conform to the principle that you have just recalled. As a result, part of the law of filiation will remain based on biological likelihood, while the other will no longer be, while being supposed to be subject to the same rules. This will pose a problem of legal intelligibility, which is a constitutional problem.
ParlaMint-FR_2020-07-30-E1026.u685	That's right!
ParlaMint-FR_2020-07-30-E1026.u686	Mr Thibault Bazin has the floor.
ParlaMint-FR_2020-07-30-E1026.u687	I'm not trying to shag you, Mr. Keeper of the Seals, but to find the best solution for our right. Words have a legal meaning and the term recognition creates confusion: by egalitarianism you deny the difference in situations. However, the Council of State has stated that there may be different ways of establishing filiation, since the situations are different. This leads me to ask you again a question that we have not had an answer to. Would it be possible, with this joint recognition, for the woman who carries the child to give birth in secret, without the consent of the woman who does not give birth?
ParlaMint-FR_2020-07-30-E1026.u688	Mr Guillaume Chiche has the floor.
ParlaMint-FR_2020-07-30-E1026.u689	Introducing this bill at first reading, Nicole Belloubet, who was then the keeper of the seals, explained to us that his purpose was to enshrine the concept of a parenting project, including to establish the filiation of the children of a lesbian couple from an LDC. The vast majority of the national representation showed through its votes that it was ready to consecrate this concept and to give priority as a way of establishing the parent project's filiation over the concept of biological reality, which had already been obsolete for a long time, as well as biological likelihood. This is due to the lack of prioritization among our families and the right of all women, beyond the LDC issue, to be equally recognized as parents of children of this type of procreation.
