ParlaMint-FR_2019-09-27-E2017.u1	The next item is the continuation of the discussion of the bioethics bill (No. 2187, 2243).
ParlaMint-FR_2019-09-27-E2017.u476	I propose, by this amendment, to add the possibility of using gametes for research purposes or for a donation, before destroying them after ten years, when people had agreed to do so at the time of consent to conservation.
ParlaMint-FR_2019-09-27-E2017.u477	What is the Government's opinion?
ParlaMint-FR_2019-09-27-E2017.u478	This amendment aligns the regime applicable to a person who does not respond for 10 years with that of a person who dies. This situational alignment seems to us to be perfectly appropriate. Favourable opinion.
ParlaMint-FR_2019-09-27-E2017.u479	I have before me three identical amendments, Nos 63, 388 and 932. Amendment No 63 by Mr Xavier Breton is being defended. I call Mr Patrick Hetzel to support Amendment No. 388.
ParlaMint-FR_2019-09-27-E2017.u480	Through this amendment, we want the reference to a therapeutic goal to be maintained.
ParlaMint-FR_2019-09-27-E2017.u481	Amendment No 932 by Mr Thibault Bazin is being defended. What is the committee's opinion on these three amendments?
ParlaMint-FR_2019-09-27-E2017.u482	Their adoption would lead to the suppression of the conservation of gametes collected for autologous purposes on pathological indications, to the detriment of the sick. They are contrary to the spirit of the law. If they were not withdrawn, the Commission's opinion would be unfavourable.
ParlaMint-FR_2019-09-27-E2017.u483	I call Mr Thibault Bazin to support Amendment No. 933.
ParlaMint-FR_2019-09-27-E2017.u484	The aim is to add the concept of care to that of treatment for situations which do not correspond to pathologies.
ParlaMint-FR_2019-09-27-E2017.u485	What is the opinion of the committee?
ParlaMint-FR_2019-09-27-E2017.u486	Within the meaning of social security law, care is not covered by sickness insurance. It is the acts and treatments associated with it that are taken care of. The inclusion you are proposing therefore has no real legal significance. It is better to keep to the original text. Unfavorable opinion.
ParlaMint-FR_2019-09-27-E2017.u487	It was almost editorial!
ParlaMint-FR_2019-09-27-E2017.u488	What is the Government's opinion?
ParlaMint-FR_2019-09-27-E2017.u489	Same analysis, same opinion.
ParlaMint-FR_2019-09-27-E2017.u490	Amendment No 2227 by Mr Jean-Louis Touraine is editorial.
ParlaMint-FR_2019-09-27-E2017.u491	I call Mrs Michèle de Vaucouleurs to support Amendment No. 2533.
ParlaMint-FR_2019-09-27-E2017.u492	Paragraph 26 states that the importation and exportation of gametes shall not be carried out commercially. This amendment aims to clarify that self-preserved oocytes – an operation carried out exclusively at the expense of the persons concerned – may be exported under the control of the Biomedicine Agency, including by commercial companies, as part of the continuation of a draft MPA abroad.
ParlaMint-FR_2019-09-27-E2017.u493	What is the opinion of the committee?
ParlaMint-FR_2019-09-27-E2017.u494	My amendment No 2228 satisfies your objective, Mrs de Vaucouleurs, while being more complete than yours. I therefore suggest that you withdraw your amendment for the benefit of mine.
ParlaMint-FR_2019-09-27-E2017.u495	What is the Government's opinion?
ParlaMint-FR_2019-09-27-E2017.u496	I am also asking for this amendment to be withdrawn, but for other reasons: it seems to me to be satisfied with the texts in force. You wish, Madame de Vaucouleurs, to clarify that the ban on the import and export of gametes by commercial companies – which you have introduced in committee – is not enforceable against persons with gametes in storage. However, the Public Health Code permits the import and export of gametes or germinal tissues from the human body, subject to the authorisation issued by the Biomedicine Agency. Only gametes and germinal tissues collected and intended for use in accordance with national law may be authorised for import or export. The situation you are considering is therefore already provided for in the texts. Anyone who has gametes kept in France as part of the preservation of fertility and, in the future, as part of self-conservation, will be able to obtain an export permit if they move abroad. The import authorisation is provided for in the reverse case.
ParlaMint-FR_2019-09-27-E2017.u497	Mrs Michèle de Vaucouleurs has the floor.
ParlaMint-FR_2019-09-27-E2017.u498	It did not seem to me that the case was already foreseen, but, if you assure me, I would trust you on this point and withdraw my amendment.
ParlaMint-FR_2019-09-27-E2017.u499	Mr Jean-Louis Touraine has the floor to support Amendment No. 2228.
ParlaMint-FR_2019-09-27-E2017.u500	The purpose of this coordination amendment is to allow the movement of self-preserved gametes, so that a person settling abroad can continue his or her AMP journey there or, conversely, he or she can continue this journey in France when he or she comes to settle there. The import and export of gametes shall be the subject of a decision of the Biomedicine Agency. Article L. 2141-11-1 of the Public Health Code states that this authorization is issued in the light of the ethical principles set out in articles 16 to 16-8 of the Civil Code.
ParlaMint-FR_2019-09-27-E2017.u501	I call Mrs Michèle de Vaucouleurs to support Amendment No. 2532.
ParlaMint-FR_2019-09-27-E2017.u502	This amendment tends to delete paragraphs 27 and 28. These are satisfied with paragraph 26, which provides that the importation and exportation of gametes "cannot be carried out commercially".
ParlaMint-FR_2019-09-27-E2017.u503	What is the opinion of the committee?
ParlaMint-FR_2019-09-27-E2017.u504	In fact, the scope of paragraph 28 was broader. Ideally, this part of the text should be rebuilt. In any event, the deletion of paragraph 28 would have the disadvantage of excluding indirect take-overs, for example by mutual employers. That would be a shame. It may be possible at a later stage to revise the wording of paragraphs 26 to 28 in order to make it clearer, but for the time being we need both paragraphs because they are complementary. Unfavorable opinion.
ParlaMint-FR_2019-09-27-E2017.u505	What is the Government's opinion?
ParlaMint-FR_2019-09-27-E2017.u506	The same analysis as that of the rapporteur: it seems to us useful and, at this stage, it is necessary to keep the wording adopted in committee. Request for withdrawal or, failing that, unfavorable notice.
ParlaMint-FR_2019-09-27-E2017.u507	Amendment No 1524 by Mrs Emmanuelle Ménard is being defended.
ParlaMint-FR_2019-09-27-E2017.u508	I call Mrs Emmanuelle Ménard to support Amendment No. 1525.
ParlaMint-FR_2019-09-27-E2017.u509	This is an editorial amendment.
ParlaMint-FR_2019-09-27-E2017.u510	Mrs Laurianne Rossi has the floor to support Amendment No. 2515.
ParlaMint-FR_2019-09-27-E2017.u511	In the special committee, we have introduced in the text a ban on the importation of gametes into France by any commercial company. Since the concept of a commercial enterprise seems to me to be too restrictive, this amendment is intended to replace it with the wording: "public and private undertakings as well as for private legal persons". This would make it possible to include, for example, associations or foundations that would embark on this process of importing gametes – the prohibition, as it stands, only concerning commercial companies.
