ParlaMint-UA_2007-12-18-m0.u1	Good morning, everyone. Ladies and gentlemen, I ask you to register with the "Council" system. [[10:06:29]] Ladies and gentlemen, 227 Ukrainian national deputies have registered in the Hall. The morning session of the Supreme Council of Ukraine is publicized. Dear colleagues, I would like to remind you once again of the decision that was taken on Friday in a unanimous manner, both at the Conciliation Council and in general, was approved by all the national deputies who took part in the Friday vote. This is about shaping the order of the day. We have a few questions on the agenda. The first and most important question is the appointment of the Prime Minister of Ukraine. Thus, the first issue of the agenda is the consideration of the appointment of the Prime Minister of Ukraine by the President of Ukraine. In this regard, however, there are several additional questions to be considered by the Ukrainian National Deputies: the question of the dismissal of the Prime Minister of the question of the termination of the powers of the current government, the question of the appointment of a new government and the question of the permanent termination of the powers of the Ukrainian National Deputies, which, if voted for, will become members of the Cabinet of Ministers of Ukraine. We also actively worked yesterday at the Conciliation Council meeting and the cluster of issues related to the formation of the Governing Body of the Supreme Council, we hope that today will begin in part of our consideration. If not, objectively, if we do not have enough time, we will carry it on to the next day. In view of this, honourable national MPs, I have announced today's agenda, and I would like to inform you that, yesterday at the Conciliation Council meeting, we have actively remodeled the order of today's day, including the basic approaches to voting. The grateful Counting Commission, which met today and yesterday on the issue of voting order formation, as it is a matter of actual change in voting methods, and for the first time in the history of the Ukrainian Parliament, this particular voting mechanism has been proposed. By the way, this is the voting mechanism that is foreseen in many parliaments around the world, starting with Britain and Canada and ending with Spain, Italy and even Poland. So we're basically ready for today's meeting. I'd like to welcome the National Deputy of Ukraine, Mikola Stepanovitch, with your permission. I'd like to welcome our colleague. [[Applause]] In order to finalize the agenda and resolve all regulatory issues regarding the meeting, two factions are the factions of the Yulia Timoshenko and Our Ukraine – People's Self-Defense – have requested a 30-minute recess. According to the Rules, I am obliged to give them a 30 - minute break. Thank you. In 30 minutes, we'll resume the session.
ParlaMint-UA_2007-12-18-m0.u1380	Let's see the puppy.
ParlaMint-UA_2007-12-18-m0.u1381	For.
ParlaMint-UA_2007-12-18-m0.u1382	Yes, it is. Okay. Lukyanova.
ParlaMint-UA_2007-12-18-m0.u1383	For.
ParlaMint-UA_2007-12-18-m0.u1384	Lucenko.
ParlaMint-UA_2007-12-18-m0.u1385	For.
ParlaMint-UA_2007-12-18-m0.u1386	Lappina.
ParlaMint-UA_2007-12-18-m0.u1387	For.
ParlaMint-UA_2007-12-18-m0.u1388	Martinenko.
ParlaMint-UA_2007-12-18-m0.u1389	For.
ParlaMint-UA_2007-12-18-m0.u1390	Maroustenka.
ParlaMint-UA_2007-12-18-m0.u1391	For.
ParlaMint-UA_2007-12-18-m0.u1392	Matvienko.
ParlaMint-UA_2007-12-18-m0.u1393	For.
ParlaMint-UA_2007-12-18-m0.u1394	Moses.
ParlaMint-UA_2007-12-18-m0.u1395	For.
ParlaMint-UA_2007-12-18-m0.u1396	Moscal.
ParlaMint-UA_2007-12-18-m0.u1397	For.
ParlaMint-UA_2007-12-18-m0.u1398	Novikov.
ParlaMint-UA_2007-12-18-m0.u1399	For.
ParlaMint-UA_2007-12-18-m0.u1400	Omelchenko Alexander Alexandrovich.
ParlaMint-UA_2007-12-18-m0.u1401	For.
ParlaMint-UA_2007-12-18-m0.u1402	That's it.
ParlaMint-UA_2007-12-18-m0.u1403	For.
ParlaMint-UA_2007-12-18-m0.u1404	He's a workman.
ParlaMint-UA_2007-12-18-m0.u1405	For.
ParlaMint-UA_2007-12-18-m0.u1406	Pauline.
ParlaMint-UA_2007-12-18-m0.u1407	For.
ParlaMint-UA_2007-12-18-m0.u1408	A stick.
ParlaMint-UA_2007-12-18-m0.u1409	For.
ParlaMint-UA_2007-12-18-m0.u1410	Five.
ParlaMint-UA_2007-12-18-m0.u1411	For.
ParlaMint-UA_2007-12-18-m0.u1412	Ipt. None. Ipt? None. Polishchik.
ParlaMint-UA_2007-12-18-m0.u1413	For.
ParlaMint-UA_2007-12-18-m0.u1414	Polack.
ParlaMint-UA_2007-12-18-m0.u1415	For.
ParlaMint-UA_2007-12-18-m0.u1416	Free.
ParlaMint-UA_2007-12-18-m0.u1417	For.
ParlaMint-UA_2007-12-18-m0.u1418	Companion. None. Steak.
ParlaMint-UA_2007-12-18-m0.u1419	For.
ParlaMint-UA_2007-12-18-m0.u1420	Stetsky.
ParlaMint-UA_2007-12-18-m0.u1421	For.
ParlaMint-UA_2007-12-18-m0.u1422	Stallo.
ParlaMint-UA_2007-12-18-m0.u1423	For.
ParlaMint-UA_2007-12-18-m0.u1424	St. St. John's.
ParlaMint-UA_2007-12-18-m0.u1425	For.
ParlaMint-UA_2007-12-18-m0.u1426	Tarasyuk.
ParlaMint-UA_2007-12-18-m0.u1427	For.
ParlaMint-UA_2007-12-18-m0.u1428	The weaver.
ParlaMint-UA_2007-12-18-m0.u1429	For.
ParlaMint-UA_2007-12-18-m0.u1430	Topolov.
ParlaMint-UA_2007-12-18-m0.u1431	For.
ParlaMint-UA_2007-12-18-m0.u1432	Treyakov.
ParlaMint-UA_2007-12-18-m0.u1433	For.
ParlaMint-UA_2007-12-18-m0.u1434	Harowski.
ParlaMint-UA_2007-12-18-m0.u1435	For.
ParlaMint-UA_2007-12-18-m0.u1436	She's a blacksmith.
ParlaMint-UA_2007-12-18-m0.u1437	For.
ParlaMint-UA_2007-12-18-m0.u1438	Schemchuk.
ParlaMint-UA_2007-12-18-m0.u1439	For.
ParlaMint-UA_2007-12-18-m0.u1440	Pussy.
ParlaMint-UA_2007-12-18-m0.u1441	For.
ParlaMint-UA_2007-12-18-m0.u1442	Yuchenko.
ParlaMint-UA_2007-12-18-m0.u1443	For.
ParlaMint-UA_2007-12-18-m0.u1444	I'm Arseny Petrovich.
ParlaMint-UA_2007-12-18-m0.u1445	For.
ParlaMint-UA_2007-12-18-m0.u1446	Dear colleagues, who. The one who registered, who didn't vote, who has a wish? None. The voting procedure is then closed. I'm asking the Counting Commission to meet in the 5th room in two minutes.
ParlaMint-UA_2007-12-18-m0.u1447	In 15 minutes. Mikolo Haritonovich, thank you. I'll meet you in the hall in 15 minutes.
ParlaMint-UA_2007-12-18-m0.u1448	To announce the results of the vote and announce the outcome of the meeting of the Counting Commission, I invite Mikola Haritonović to the rostrum of the Supreme Council of Ukraine. Mikola Haritonovich, please have a word.
ParlaMint-UA_2007-12-18-m0.u1449	Dear Head, dear colleagues! Before your well-known protocol, number four meetings of the Supreme Council of Ukraine Counting Commission. Present: Head of the Counting Commission, Deputy Head of the Counting Commission, Secretary of the Counting Commission, members of the Counting Commission. They heard about the summation of the roll-call vote by raising their hand to suspend the powers of members of the Cabinet of Ministers of Ukraine. On the basis of the results of the roll-call vote on the suspension of the powers of members of the Cabinet of Ministers of Ukraine by raising hands, the Counting Commission established a committee. First. The number of Ukrainian national deputies recognized is 450. The other one. Number of Ukrainian national deputies who took part in the vote, 226. Third. The number of votes in favour is 226. The number of votes given “against” is zero. The number of National Deputies held up is zero. According to paragraph 12 of the first part of article 85 of the Constitution of Ukraine, articles 37, 202 of the Rules of the Supreme Council of Ukraine, the Counting Commission decided that the powers of members of the Cabinet of Ministers of Ukraine were suspended. The head of the Counting Commission, the deputy, the secretary, and the members of the Counting Commission.
ParlaMint-UA_2007-12-18-m0.u1450	Thank you, Mikola Haritonovich. Is there a question to the head of the Counting Commission? You don't? In accordance with article 27 of the Rules, I hereby announce the adoption by the Supreme Council of Ukraine of the Decision on the Cessation of the Powers of Members of the Cabinet of Ministers of Ukraine. The order was registration number 1153. In fact, introduced by the national deputy of Yatsenuk, who, in fact, was released from office as minister of foreign affairs of Ukraine. Thank you for supporting the ruling. Ladies and gentlemen, the Order has been signed, and it has become effective. Dear colleagues, allow me to move on to the next issue of the agenda. This is about the formation of the Cabinet of Ministers of Ukraine. Article 85 of the Ukrainian Constitution regulates and regulates the fact that it is the Prime Minister of Ukraine who elects Timoshenko Yulia Volodymyrna who makes the appointment of members of the Cabinet of Ministers of Ukraine. Article 85 also states that two ministers, namely the Minister of Defence and the Minister of Foreign Affairs, are brought before the Supreme Council of Ukraine solely the Head of State, namely, the President of Ukraine. I propose the next order of business. First, under Rule 201 of the Rules, we must give the word Timoshenko Yulia Volodymyrative to present the candidates for which she has the right to submit directly as Prime Minister. After that, the Rules, namely, 201 articles, provide for the possibility of each candidate for a post, or, more specifically, a minister, or a member of the Cabinet of Ministers, to go to the Supreme Council’s rostrum, to make a brief statement with a five - minute application and thus answer questions, if any, if any. I emphasize once again the wording of article 205: it provides an opportunity. So the point is that if the candidate refuses, that's how we shouldn't give him the opportunity. However, I think it would be appropriate for all candidates for the Cabinet of Ministers of Ukraine to go to the rostrum, briefly present themselves on the basis of questions, and, if there are questions, answer these questions. In view of this, I would like to give the floor to Prime Minister Timoshenko Yuli Volodymyrina of Ukraine, after which we will make a procedural decision on how to deal with this issue. Julia Volodymyr, please. [[Applause]] Open, Julia Volodymyrna, open.
ParlaMint-UA_2007-12-18-m0.u1451	My dear colleagues, according to the Constitution of Ukraine, I would like to present the candidates for the posts of ministers, Vice Prime Minister, the first Vice Prime Minister, for whom I will now propose in agreement with the democratic coalition, and I am convinced that the team that I am about to represent can do well with the tasks that the democratic coalition and the people of Ukraine trust in the Cabinet of Ministers. And now I'd like to announce my appointment as ministers. I would like to propose to the first Deputy Prime Minister of Ukraine a doctor of economic science, a professor, a national deputy of Ukraine many calls, a person who has gone a serious enough way in science, by the way, protected one of the first dissertations in the fight against the shadow economy in Ukraine, I think he knows very well how to put order in the country, has colossal organizational experience, worked as head of the Supreme Council of Ukraine's subcommittee on budgetary issues, head of the Committee on Budget Affairs, worked as head of the Ukrainian Security Service, the first deputy secretary of the Council of National Security and Defence, and I would like to propose Turkinov's candidacy, Alexander Valentinovich. Dear friends, as Vice-Prime Minister of Ukraine, I, at the suggestion of a democratic coalition, propose a candidate for economic science, a national deputy of Ukraine for many appeals, a person who began his work from the Director-General of the Lviv Institute of Management, was constantly in a group of advisers to the presidents, prime ministers, the first deputy head of the Secretary-General of the President of Ukraine, the last post, I am very pleased to offer Vasjunk Ivan Vasilovich's candidacy, and I am convinced that this is a completely effective profession for government work. [[Applause]] I would also like to invite an associate, a candidate for historical sciences, a person who is today a national deputy of Ukraine, to work as director of the Centre for Political Research, a professor of the University of Donetsk, a professor of the National University of Kiev-Mogilian Academy, a head of the Department of European Integration of the Ukrainian Academy of State with the President of Ukraine, a member of the Committee of the Supreme Council of Ukraine for the Fifth Call in Foreign Affairs. This is the riot of Grigory Mikhailovich. [[Applause]] Next, I would like to announce my appointment as Minister of Education and Science of Ukraine. This is, in my opinion, an absolutely remarkable person for Ukraine. This is Dr. Physico-Mathematics, a professor, an educator of national education, a winner of the Ukrainian State Science and Education Award, who has the honors of the President of Ukraine, the First Grade Order. And I'd like you to stop right now, you have 250 scientific papers. This is, in my opinion, really an outstanding scientist who knows both science and education. The current position of this person is the Rector and Head of the Department of Theoretical Physics of the Lviv National University of John Frank. His work experience is tremendous. He was the head of the Quantum Statistics Department of the Institute of Theoretical Physics of the Academy of Sciences of the USR, the head of the Faculty of Theoretical Physics of the Lviv National University of John Frank, the deputy of the Supreme Council of the USSR, by the way, we have such a service list. The editor-in-chief of the journal of physical research and the magazine “The World of Physics”, president of the Ukrainian Physical Society. Now I want to name the name of the Minister of Education and Science – Vakarczuk Ivan Aleksandrovich. [[Applause]] Next, I would like to announce my appointment as Minister of Transport and Liaison of Ukraine. I think we all know this man well as a politician, a member of many Supreme Council calls, a man who has a wonderful organizational experience, a man who, in fact, has his activities in politics, proved that integrity of politics, morality of politics can always be at a high level. It is a person who has consistently and clearly resisted corruption in his political activities, resisted crime, primarily in politics. You know his brave enough step when a previous coalition was formed on the basis of betrayal -- I mean the former Head of the Supreme Council of the Frost -- this man clearly stated his position, his courage, and, in fact, she testified that it was really betrayal. I can tell you that this man worked for the Supreme Council on the leading committees. These committees included management positions. She has been perfectly in charge of the budget, since she has been working on the Budget Committee for the last time. I would like to propose to the Minister of Transport and Liaison of Ukraine, Winsky Joseph Viksentiovich. [[Applause]] Dear friends, the next is the presentation of the Ukrainian Minister of Culture and Tourism. First of all, I want to say that the person I'm going to represent right now is a well-deserved actor in the arts of Ukraine, this is a person who's been through a pretty important path in the culture system. He worked as director of the Ukrainian National Centre for Cultural Initiatives of the Ministry of Culture of Ukraine, a member of the Ukrainian National Committee of the International Council of Folklore Festivals, and is now working as the artistic director of the Artwelles Art Agency. This is Vukoon Vasil Volodymyrovich. [[Applause]] An extremely important candidate for Minister of Economy of Ukraine, understanding the challenges facing Ukraine today, needs an experienced person, a person who has certain theoretical knowledge in the economic system. And I think that the economy minister must be not an amateur, but a man with strong theoretical, economic knowledge. And now I want to present to this post, a doctor of economic science, a professor, a member of the Academy of Sciences of Ukraine since 2004, a winner of the Ukrainian State Science and Technology Award, a well-deserved scientist and technician of Ukraine, and now, again, I am drawing your attention, the author of more than 150 scientific papers from these 18 monographs and published one textbook. I would also like to point out that the current position of this candidate as Minister of Economics is the head of the Council for the Study of the Productive Forces of Ukraine of the Academy of Sciences of Ukraine. I think you all understand that this man is worthy of this position. This is Danilishin Bogdan Mikolaiovich. [[Applause]] Next, I would like to present with great pleasure the candidate for the post of Minister of Labour and Social Policy of Ukraine. I would really like to say a lot of very important words about this person, because being far away from the authorities, not even in politics, it was this person who organized a powerful system of assistance for our country's pensioners who were completely damaged by their rights, who could not honestly establish the size of their pension. And without being a politician, without being a civil servant, she worked hard for many years to ensure that pensioners were able to protect their rights. It helped hundreds of thousands of pensioners in Ukraine to gain a truly just pension and to count it if it was not counted honestly. In addition, this person today has in the creative community a draft pension code, which is basically a pension reform that fits the program perfectly, our joint democratic coalition, which is part of our coalition agreement. In addition, this person has a sufficiently serious job experience, headed by the Minister of Economics of the Autonomous Republic of Crimea, the Head of State Treasury in the Autonomous Republic of Crimea, the Deputy Head of the Committee of the Supreme Council of Ukraine for the Fifth Call on Social Policy and Work. She has a special education that allows her to serve as the Minister of Labour and Social Policy of Ukraine. Well, I'm also pleased to say that this is going to be the second woman in our government, Denisova Ludmila Leontiyevna. I'm asking her to say hi. [[Applause]] The next candidate I wanted to present to you is a candidate for the post of Ukrainian Health Minister. I'll start by saying that this is a candidate for medical science, a well-deserved doctor of Ukraine, this is the person who started his work from the head doctor of the district hospital, that is, he knows the whole way perfectly. Then he served as head of the Department of Health, head of the Department of Health of the Ternopil district government. Next, he served as Chief of Health Administration, the Kyiv District State Administration, and the Chief of Medical Administration of the State Administration. I just want to tell you that this is a person who knows from the beginning, from the bottom down, to the top of the line, knows the whole field. He's concerned about the field, he's a scientist. And so I would like to propose to Mr. Knyazevich Vasil Mikhailovich. [[Applause]] The next candidate for the post of Minister of the Ministry of Ukraine and, even if I may not have represented all of me for a long time, it seems to me that the apiorists know who is the best offer in Ukraine for this position. A person who has really gone through an extremely serious way of organizing work. The man who worked with many governments, leading the legal service in the Cabinet of Ministers, then working as deputy minister of the Cabinet of Ministers, and actually this is a person who knows perfectly the entire organizational system of government work, as well as any other state institution in Ukraine because he's, in fact, made it work for tens of years. He is a well-deserved lawyer of Ukraine, a national deputy of Ukraine's sixth vocation and his experience of work began with the Deputy Secretary of State of the Cabinet of Ministers of Ukraine, the Director of the Legal Department of the Cabinet of Ministers of Ukraine, the Deputy Minister of the Cabinet of Ministers of Ukraine, the Minister of the Cabinet of Ministers of Ukraine -- this is when I was in office as Prime Minister. And I can say that the term that I served as Prime Minister was the impeccable virtual minister of the Cabinet of Ministers of Ukraine. After that he was the first deputy minister of justice I think you know the name of this man is Krupko Peter Mikolaiovich. [[Applause]] And I would really like him to work again in the government. Dear friends! I think it's important to propose a person who knows the perfect practice of the local self-government bodies that went through this school, and, in practice, he was the head of the Lviv Regional Committee of National Control, the head of the Lviv City Council of National Deputies, the Lviv City Head, the Secretary of the Committee of the Supreme Council of Ukraine on Construction, Urban and Housing. I would like to make a proposal to Kubida Vasil Stepanovich. [[Applause]] Next candidate for Minister of Housing. I would like to propose a candidate for science, who graduated from the Academy of State Administration at the President of Ukraine, who is, by his basic education, a cybernetic who worked as Head of the Supervisory Board of the Poltava Mining and Power Management, the First Deputy Head of the Committee of the Supreme Council of Ukraine on the issue of a fuel-energy complex, nuclear policy and nuclear security, the Head of the Zaporez District State Administration, also worked as Head of the National Committee of the Ukrainian Housing and Social Economy, and is now the National Deputy of Ukraine. By the way, he's the national deputy of Ukraine. For this position I offer Kucherenka Alexija Yurievich. [[Applause]] And now, dear friends, attention, because I am very pleased to be the Minister of Home Affairs of Ukraine, I would like to propose a person who is, in principle, a symbol of the political struggle in the opposition, who has proved in all his activities that he can be an effective minister of the interior. This is a person who has passed a path from the Deputy Head of the Equality District Council, the Head of the Ministry of Science and Technology of Ukraine, the Deputy Minister of Ukraine for Science and Technology of Ukraine, and he has recently served as the Minister of Internal Affairs of Ukraine. And I think he's going to have a unique opportunity right now, if the government's approval goes through, to prove the matter that we promised in all the areas of Ukraine to a logical conclusion. This is Lucenko Yuri Vitaliovich. [[Applause]] This will be followed by a nomination to serve as Ukraine’s minister of agricultural policy. And what I'm saying right now is that this is the only person from an active government who, at the request of a large number of people working in the agricultural sector, still decides to propose once again to the minister of agricultural policy. This is a candidate for agricultural sciences, a member of the Ukrainian Academy of Agricultural Sciences, General, started by the Director-General of the National Association for Tribal Affairs in Animal Health, then worked as deputy minister of the agricultural complex of Ukraine, Deputy Prime Minister of Ukraine, and now works as Minister of Agriculture Policy of Ukraine. I would like to offer this position to Melnik Yuri Fedorovich. [[Applause]] This will be followed by a nomination to serve as Minister of Industrial Policy. I'll start by saying that this is a doctor of technical science, professor, this is the people who have come a very powerful path in our country's economy, he's been working as deputy to the head of the Ukrainian State Innovation Fund, head of the Ukrainian State Industrial Policy Committee, Deputy Minister of Industry of Ukraine, head of the Ukrainian State Industrial Policy Committee, and now, I think it's logical that a person with such experience can become the Minister of Industrial Policy of Ukraine. This is Novický Volodymyr Stanislavovich. [[Applause]] The next candidate I would like to announce is the candidate for the post of Minister of Justice of Ukraine. This is a candidate for legal sciences, a person who graduated from the Kyiv State University, who has a great deal of experience working as a national deputy in the professional legal committees, worked as a scientific associate of the “State and Law” Institute of the Academy of Sciences of Ukraine, as well as as as the first deputy head of the Association of Jurists of Ukraine, the first deputy head of the Committee of the Supreme Council on Legal Policy. I'm proposing a candidate for this position for Onichuk Mikli Vasilovich. [[Applause]] Candidate for Minister of Foreign Affairs of Ukraine I think this person doesn't even need any more representations either, because he's practically known by all the people who work in politics in the executive structure of power, he's a candidate for historical sciences, one, now he's working as the first Deputy Minister of Foreign Affairs of Ukraine, has a great deal of experience. He served as advisor to the Ukrainian Embassy in the Federal Republic of Germany. Councillor of the Embassy of Ukraine in the Republic of Austria, Head of External Policy Management, Head of the Directorate-General for External Political Affairs of the Office of the President of Ukraine. He was the Extraordinary and Plenipotentiary Ambassador of Ukraine to the Republic of Austria and the Permanent Representative of Ukraine to the international organizations in Vienna. Ambassador from the Ministry of Foreign Affairs of Ukraine Now, once again, he's working as the First Deputy Minister of Foreign Affairs of Ukraine. The distinguished diplomat is Ogrizko Volodymyr Stanislavovic. [[Applause]] The candidate for the post of Minister for Family, Youth and Sports is the person who graduated from the Taras Shevchenka University of Kiev in specialty history, the Ukrainian Academy of State Administration with the President of Ukraine in specialty "State Administration". He worked as a member of the Committee of the Supreme Council of Ukraine on youth policy, physical culture, sports and tourism. He worked as a minister of Ukraine in youth and sports. Minister of Ukraine for Family, Youth, and Sports Head of the Zitomir district government. And this is actually a worthy candidate, Pavelenko Yuri Alexiyovich. [[Applause]] And once again, it's an extremely important position, it's the position of finance minister of Ukraine. I'd like to offer this job to a doctor of economic science, a professor, a person who has practically experience in the financial system of the state, starting with the first steps, ending with the highest. He worked as Deputy Prime Minister of Ukraine for Economic Reform, Minister of Economy of Ukraine, First Deputy Prime Minister of Ukraine for Economic Reform. Member of the Committee of the Supreme Council of Ukraine on Finance and Banking, Minister of Finance of Ukraine This is Victor Mikhailovich Pinzenik. I think this is one of the best candidates for a finance minister. And I wanted to draw attention to the next candidate for Minister of the Coal Industry. I just want to say that this person in the coal sector is even a legend because he started his job in the coal mine. This is a person who went through a huge work path and then had an organizational experience working as director of mine, director-general of Lysichanskwogiel Production Union, deputy minister of the coal industry, director-general of the Vorosilovgrad-state-prom Production Association, director-general of the “Luganskwogil’s” production association, minister of the coal industry of Ukraine. This is a candidate for technical sciences, an academic of the Academy of Engineering, a winner of the State Science and Technology Award for Ukraine, a Deserved Miner of Ukraine, an Honorary Miner, and its current position is the Director of the Government of VAT “Luganskdni Pracht”. I, my dear friends, want to tell you that, indeed, this man is practically the epitome of some mining glory of Ukraine and I have great hopes that he will be able to gather a powerful team for the enterprise, for the Ministry of Coal Industry of Ukraine and be able to bring back, indeed, the coal industry of its lost fame. And I think it's Poltavec Viktor Ivanovich who is one of the best candidates for this position. [[Applause]] The next is the candidate for the post of Minister of Fuel and Energy of Ukraine. Ukraine’s well - deserved energy scientist, a person with a basic special education, graduated from the Kyiv Institute of Technology in his own direction, in his profession. It worked in virtually all systems of government that deal with the organization of the operation of the fuel and energy complex. He was Director of Energy, Head of the National Electricity Regulatory Commission, First Deputy Minister of Fuel and Energy of Ukraine, and now assumes the post of Deputy Secretary of the National Security and Defence Council of Ukraine. I worked with this man as Vice-Prime Minister of Fuel and Energy in the government of Viktor Andryovich Yushchenka, and I can tell you that in a very difficult time of extremely important reforms for Ukraine he stood in the positions of professionalism, justice and patriotism. And I think that the sale of Yuri Vasilovich will be a very good candidate for this position. The candidate for Minister of Environmental Protection is a person who graduated from the University of Montenegro, a doctor of science, a professor, an academic at the Academy of Sciences of Ukraine, a national deputy at the sixth vocation of Ukraine, who was the national deputy of the Supreme Council of Ukraine for the second and third vocations, the Head of the Czernovetsk District Public Administration, a lecturer at the University of Cherniew. And he's spent his last lifetime doing scientific work on ecology, on environmental use, on the use of Ukraine's natural environment without any threat to Ukraine's ecology. I'd like to propose to Filipchuk Georgiyyyovich. And the last candidate for the post of minister I'd like to propose to you. That's it. Dear friends, I apologize because I've taken over my authority a little, I'm sorry, and I introduced Mr. Ogrezk. This is indeed the President's absolute authority. But I'd just like to say good things about this person once, but right now I'd like to do the same not to propose a position, but simply introduce a person who, in my opinion, will be almost certain, because I know that you are voting for the composition of the government to work for the Ukrainian Defence Minister. This is an experienced person who graduated from the Kyiv National Institute, this is a candidate for economic sciences, this is a person who has come a long way in the system of government. He worked as deputy minister of the economy of Ukraine, head of the State Property Fund of Ukraine, head of the State Committee on Enterprise Development, and, by the way, as I remember, when I worked as vice-premier and prime minister, and on the Budget Committee, Yuri Ivanovich defends the self-sustaining enterprise in Ukraine for many years, stands on the basis of the development of the enterprise, he has a huge number of bills that have unfortunately not been implemented, but I am convinced that this time they can be accepted. Yuri Ivanovich worked as First Deputy Prime Minister of Ukraine, Head of the Chief Executive of Organizational Personnel Policy and Interaction with the Regions of the Ukrainian Presidential Administration, Head of the Committee on Industrial Policy and Entrepreneurship, and finally Prime Minister of Ukraine. And I think we're going to welcome Yuri Ivanovich. [[Applause]] Nevertheless, I am announcing my last candidate for the post of Minister for Emergency Situations and for the protection of the population from the consequences of the Chernobyl disaster. This is the person who graduated from the Moscow Institute of Engineering and Physics, Atomic Power Plants and Installations, a man who worked as the leading engineer of the Hmelna Nuclear Power Plant, was a deputy of several vocations, a national deputy, a deputy head of the Committee of the Supreme Council of Ukraine on Industrial Policy and Entrepreneurship. He was a minister of industrial politics in Ukraine. He is now the head of the government of the Institute for Economic and Social Development. I am very pleased to be in this position because I have had to work with this man in one government after the election of President Viktor Andrievich Yushchenk, but in another ministerial office, I am announcing Shandria Vladimir Mikolaiovich's candidacy.
